"","Date","variable","value"
"1380",2012-09-06,"Kettle",3.71555555555556
"1381",2012-09-07,"Kettle",3.41472222222222
"1382",2012-09-08,"Kettle",3.55111111111111
"1383",2012-09-09,"Kettle",3.685
"1384",2012-09-10,"Kettle",3.76611111111111
"1385",2012-09-11,"Kettle",16.0983333333333
"1386",2012-09-12,"Kettle",18.6244444444444
"1387",2012-09-13,"Kettle",3.75166666666667
"1388",2012-09-14,"Kettle",3.82777777777778
"1389",2012-09-15,"Kettle",4.37333333333333
"1390",2012-09-16,"Kettle",3.89111111111111
"1391",2012-09-17,"Kettle",3.77444444444444
"1392",2012-09-18,"Kettle",3.65555555555556
"1393",2012-09-19,"Kettle",7.65416666666667
"1394",2012-09-20,"Kettle",3.83694444444444
"1395",2012-09-21,"Kettle",3.57083333333333
"1396",2012-09-22,"Kettle",3.67138888888889
"1397",2012-09-23,"Kettle",3.67027777777778
"1398",2012-09-24,"Kettle",3.80833333333333
"1399",2012-09-25,"Kettle",4.04416666666667
"1400",2012-09-26,"Kettle",4.32888888888889
"1401",2012-09-27,"Kettle",3.57333333333333
"1402",2012-09-28,"Kettle",3.64666666666667
"1403",2012-09-29,"Kettle",3.69694444444444
"1404",2012-09-30,"Kettle",3.6225
"1405",2012-10-01,"Kettle",3.69666666666667
"1406",2012-10-02,"Kettle",3.63583333333333
"1407",2012-10-03,"Kettle",3.51888888888889
"1408",2012-10-04,"Kettle",3.74333333333333
"1409",2012-10-05,"Kettle",3.77027777777778
"1410",2012-10-06,"Kettle",3.77222222222222
"1411",2012-10-07,"Kettle",3.90361111111111
"1412",2012-10-08,"Kettle",3.64944444444444
"1413",2012-10-09,"Kettle",3.62055555555556
"1414",2012-10-10,"Kettle",6.23944444444444
"1415",2012-10-11,"Kettle",6.07111111111111
"1416",2012-10-12,"Kettle",3.60638888888889
"1417",2012-10-13,"Kettle",4.53361111111111
"1418",2012-10-14,"Kettle",3.85527777777778
"1419",2012-10-15,"Kettle",18.4222222222222
"1420",2012-10-16,"Kettle",8.72444444444444
"1421",2012-10-17,"Kettle",6.37833333333333
"1422",2012-10-18,"Kettle",4.46388888888889
"1423",2012-10-19,"Kettle",3.80111111111111
"1424",2012-10-20,"Kettle",3.72972222222222
"1425",2012-10-21,"Kettle",3.67166666666667
"1426",2012-10-22,"Kettle",4.30861111111111
"1427",2012-10-23,"Kettle",3.76166666666667
"1428",2012-10-24,"Kettle",3.84194444444444
"1429",2012-10-25,"Kettle",3.49805555555556
"1430",2012-10-26,"Kettle",10.1858333333333
"1431",2012-10-27,"Kettle",18.8961111111111
"1432",2012-10-28,"Kettle",3.68777777777778
"1433",2012-10-29,"Kettle",3.795
"1434",2012-10-30,"Kettle",3.75194444444444
"1435",2012-10-31,"Kettle",3.86944444444444
"1436",2012-11-01,"Kettle",3.63194444444444
"1437",2012-11-02,"Kettle",3.62138888888889
"1438",2012-11-03,"Kettle",3.32722222222222
"1439",2012-11-04,"Kettle",3.49805555555556
"1440",2012-11-05,"Kettle",3.36138888888889
"1441",2012-11-06,"Kettle",3.42833333333333
"1442",2012-11-07,"Kettle",3.43222222222222
"1443",2012-11-08,"Kettle",3.52944444444444
"1444",2012-11-09,"Kettle",3.46833333333333
"1445",2012-11-10,"Kettle",3.53333333333333
"1446",2012-11-11,"Kettle",3.53444444444444
"1447",2012-11-12,"Kettle",3.54333333333333
"1448",2012-11-13,"Kettle",3.49
"1449",2012-11-14,"Kettle",3.37666666666667
"1450",2012-11-15,"Kettle",3.61861111111111
"1451",2012-11-16,"Kettle",3.55138888888889
"1452",2012-11-17,"Kettle",3.56305555555556
"1453",2012-11-18,"Kettle",2.70583333333333
"1454",2012-11-19,"Kettle",0.000277777777777778
"1455",2012-11-20,"Kettle",0.631666666666667
"1456",2012-11-21,"Kettle",0
"1457",2012-11-22,"Kettle",0
"1458",2012-11-23,"Kettle",0
"1459",2012-11-24,"Kettle",0
"1460",2012-11-25,"Kettle",0
"1461",2012-11-26,"Kettle",0
"1462",2012-11-27,"Kettle",0
"1463",2012-11-28,"Kettle",0
"1464",2012-11-29,"Kettle",0
"1465",2012-11-30,"Kettle",0
"1466",2012-12-01,"Kettle",0
"1467",2012-12-02,"Kettle",0
"1468",2012-12-03,"Kettle",0
"1469",2012-12-04,"Kettle",0
"1470",2012-12-05,"Kettle",0
"1471",2012-12-06,"Kettle",0
"1472",2012-12-07,"Kettle",0
"1473",2012-12-08,"Kettle",0
"1474",2012-12-09,"Kettle",0
"1475",2012-12-10,"Kettle",0
"1476",2012-12-11,"Kettle",0
"1477",2012-12-12,"Kettle",0
"1478",2012-12-13,"Kettle",0
"1479",2012-12-14,"Kettle",0
"1480",2012-12-15,"Kettle",0
"1481",2012-12-16,"Kettle",0
"1482",2012-12-17,"Kettle",0
"1483",2012-12-18,"Kettle",0
"1484",2012-12-19,"Kettle",0
"1485",2012-12-20,"Kettle",0
"1486",2012-12-21,"Kettle",0
"1487",2012-12-22,"Kettle",0
"1488",2012-12-23,"Kettle",0
"1489",2012-12-24,"Kettle",0
"1490",2012-12-25,"Kettle",0
"1491",2012-12-26,"Kettle",0
"1492",2012-12-27,"Kettle",0
"1493",2012-12-28,"Kettle",0
"1494",2012-12-29,"Kettle",0
"1495",2012-12-30,"Kettle",0
"1496",2012-12-31,"Kettle",0
"1497",2013-01-01,"Kettle",0
"1498",2013-01-02,"Kettle",0
"1499",2013-01-03,"Kettle",0
"1500",2013-01-04,"Kettle",0
"1501",2013-01-05,"Kettle",0
"1502",2013-01-06,"Kettle",0
"1503",2013-01-07,"Kettle",0
"1504",2013-01-08,"Kettle",0
"1505",2013-01-09,"Kettle",0
"1506",2013-01-10,"Kettle",0
"1507",2013-01-11,"Kettle",0
"1508",2013-01-12,"Kettle",0
"1509",2013-01-13,"Kettle",0
"1510",2013-01-14,"Kettle",0
"1511",2013-01-15,"Kettle",0
"1512",2013-01-16,"Kettle",0
"1513",2013-01-17,"Kettle",0
"1514",2013-01-18,"Kettle",0
"1515",2013-01-19,"Kettle",0
"1516",2013-01-20,"Kettle",0
"1517",2013-01-21,"Kettle",0
"1518",2013-01-22,"Kettle",0
"1519",2013-01-23,"Kettle",0
"1520",2013-01-24,"Kettle",0
"1521",2013-01-25,"Kettle",0
"1522",2013-01-26,"Kettle",0
"1523",2013-01-27,"Kettle",0
"1524",2013-01-28,"Kettle",0
"1525",2013-01-29,"Kettle",0
"1526",2013-01-30,"Kettle",0
